Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,TrafficCondition,Temperature,Humidity,Wind Speed,Air Pressure,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Truck,Hybrid,4.566996169,23,106371,9.58448088,2.357374236,Rural,Moderate,20.4013546,5.337752944,2.73407904,1000.031266,439.8860854,0.3152280845,0.09744924981,0.03817991892,0.07903382515,High
Truck,Electric,2.899817227,11,142377,75.50177455,2.73651221,Rural,Free flow,7.169106046,29.18219666,2.307716143,957.7418725,228.8763588,1.695425227,0.1644346511,0.08150356791,0.04221694255,Medium
Truck,Petrol,1.916671413,25,31722,11.88934374,3.044899101,Rural,Heavy,7.158332587,68.36262132,18.48386743,1020.874524,208.319897,1.056471273,0.03907439086,0.07544842624,0.08957326027,Medium
Car,Petrol,2.651035632,8,255869,72.76979184,0.5164575886,City,Moderate,22.24019167,92.683492,1.589423001,1001.894152,481.9406062,0.479729937,0.03290549594,0.01388026334,0.04465628798,High
Truck,Electric,2.277341576,0,77684,60.84100563,4.279810167,City,Heavy,17.72730911,25.62137261,4.367993846,962.2375857,494.7768183,1.174372696,0.05663209529,0.01917223443,0.03187598723,High
Motorcycle,Hybrid,1.715664297,2,55429,59.24023929,4.315672197,Rural,Moderate,25.92777139,66.9849147,8.766948719,1026.675952,325.5054015,1.764940224,0.02581788584,0.06421494793,0.03726476541,High
Car,Electric,4.665331151,11,78437,8.099549436,2.341197221,Rural,Free flow,37.06961748,47.82446467,16.42022202,1030.456171,281.5103888,0.2046980898,0.07926258421,0.07315741908,0.02641924003,Medium
Truck,Electric,2.110763412,19,226707,76.70645363,3.134226093,City,Heavy,28.97957805,62.7548418,12.05251914,1023.382968,282.3540156,0.5198711056,0.1256810655,0.04336435545,0.05036108874,Medium
Motorcycle,Diesel,3.161670845,12,173548,51.75843103,3.2995206,Highway,Heavy,5.217285402,0.1621842904,11.42366752,982.9057115,140.8129967,1.17014386,0.09969968965,0.02795213724,0.07733647508,Low
Motorcycle,Hybrid,2.806469124,22,175325,49.33273467,0.9486129236,City,Free flow,27.95612169,12.26531171,13.83909682,1022.31683,377.6899281,0.1035156576,0.1468614906,0.02425850451,0.0694158804,High
Motorcycle,Petrol,5.906802369,5,196035,71.57416757,0.5629241423,Highway,Moderate,12.50122637,21.70211238,16.04317078,1007.770904,126.9804878,0.4415731017,0.03284733767,0.03164791436,0.08843554649,Low
Car,Diesel,2.83367967,9,289765,72.74976719,0.103364732,Highway,Heavy,28.88281953,89.34511938,4.650449674,1004.38795,144.3285353,0.5497708378,0.07465920519,0.02495238436,0.01184862348,Low
Bus,Hybrid,1.215908911,9,276364,1.803995491,4.564409134,City,Free flow,34.32856353,4.052765328,0.3780276595,1014.874295,353.3734058,1.77975488,0.08922004549,0.03891217334,0.07838421576,High
Truck,Diesel,1.267093913,15,81757,15.02710814,1.728566445,City,Free flow,2.496967456,56.96338627,2.543943504,1013.008876,441.1758336,1.09599559,0.09734171175,0.05414842168,0.06476551789,High
Bus,Petrol,3.871919351,26,105385,28.3821865,0.4291546751,City,Free flow,1.932250576,92.86393168,3.30327927,1029.914554,349.6660846,1.301148938,0.02305153369,0.07101488865,0.09682659513,High
Bus,Diesel,3.916690469,0,170142,81.35728,2.328999892,Rural,Free flow,11.63124541,65.20699179,0.8004607643,1048.598458,263.7174827,0.1058356215,0.02220198726,0.08800892355,0.08479868519,Medium
Truck,Electric,2.977546751,15,39150,69.20893524,0.3781255667,Rural,Heavy,-7.423306318,48.44041223,14.95036073,1022.627743,362.857855,0.8347932354,0.02604750651,0.07521213612,0.03526106941,High
Bus,Electric,3.0455872,3,241983,90.91549589,0.426253764,City,Heavy,24.28429696,38.59917795,17.69849364,994.1772702,254.7426541,0.9496363651,0.03667053366,0.06868872548,0.08777541002,Medium
Bus,Hybrid,1.080449431,5,109756,88.87293667,2.444426729,City,Heavy,27.48505398,62.41951818,14.21299717,996.1668005,344.3934928,1.693887932,0.01008284272,0.08086969414,0.08878740791,High
Car,Diesel,3.486041854,18,27161,102.3819443,2.544183299,City,Free flow,7.271500265,48.03851506,3.772464469,952.9279544,401.1616232,0.4698616213,0.06736197275,0.09138059661,0.08422152069,High
Motorcycle,Diesel,3.424645272,1,152252,45.21778335,2.900715427,Rural,Free flow,13.26426265,70.54119429,12.12889609,965.9906071,56.60983886,0.2240098052,0.08815969658,0.03068778673,0.05730902552,Low
Car,Hybrid,1.577656456,17,212473,41.40766394,3.2815574,Highway,Free flow,19.51782936,61.77745803,10.41207357,972.8169139,148.5440297,1.667203139,0.1142539986,0.06602463876,0.08644921447,Low
Car,Electric,1.339964808,9,280969,99.72184837,3.341336851,City,Heavy,-6.320107699,56.74086785,16.39926874,1049.032568,366.3942162,0.5029003896,0.01519733528,0.01339429329,0.03837632618,High
Bus,Diesel,1.442576951,27,92811,28.51218406,2.164983438,Rural,Heavy,25.56487669,95.6810378,18.8459748,1026.30987,230.6269171,1.412577777,0.09455172689,0.09924959852,0.04138567335,Medium
Motorcycle,Diesel,1.325346882,27,151957,55.34068484,3.217665293,City,Heavy,16.33508354,83.56919262,14.85869699,964.1545,284.9656788,0.2739229071,0.1882268755,0.08720734221,0.06833312871,Medium
Bus,Hybrid,3.970482617,3,101351,23.31907824,1.523698781,City,Free flow,21.21311411,60.88579409,10.25077236,999.8371967,358.2520537,1.377773181,0.1527399344,0.04321571553,0.01245794931,High
Car,Electric,1.821709792,28,46260,109.6608891,2.206540956,Rural,Heavy,26.19152904,53.86502284,10.22096517,971.3533274,286.9341558,0.9041824475,0.07101375335,0.06537581032,0.06859627688,Medium
Motorcycle,Diesel,2.107436791,0,177734,48.93636157,1.966635243,Rural,Moderate,23.77793704,72.3943746,16.15573734,979.7613741,426.6211122,1.863252321,0.10998533,0.05907537801,0.03884311706,High
Car,Hybrid,1.70257515,14,299162,25.49842779,1.645550006,Highway,Heavy,-5.233920566,80.3915541,2.450287048,1010.457956,220.6219481,0.4807972791,0.1427356863,0.08597465528,0.09062386023,Medium
Bus,Hybrid,5.780743583,9,186171,83.04160687,1.192854128,Rural,Heavy,29.12960381,29.52370865,3.066275253,1009.903785,361.2995071,0.2275496113,0.03935369203,0.05305632543,0.04717756534,High
Car,Electric,5.244010808,17,193378,29.35736139,0.3922950027,Highway,Heavy,20.50232909,66.69471829,6.870254885,1037.180549,241.4264185,1.113696862,0.02370448096,0.02183182592,0.07737280439,Medium
Motorcycle,Hybrid,1.998573154,15,286913,113.2204324,2.529552389,Highway,Free flow,25.7440421,13.51544407,14.94277993,966.4580385,288.1881852,1.843457021,0.1275932724,0.05322217885,0.03453679086,Medium
Bus,Diesel,2.503344728,12,166286,44.11404178,2.686440931,Highway,Heavy,3.075086251,43.0451324,1.319533523,999.7401785,101.1833674,0.4867079992,0.1500337208,0.02065185618,0.03963272186,Low
Motorcycle,Diesel,1.89144278,25,32492,79.75688545,1.680775221,Highway,Free flow,1.071360959,93.84365187,6.886473116,1009.883231,424.1651287,1.686229647,0.10769906,0.08268506303,0.02669378811,High
Bus,Electric,3.357754989,14,220115,41.42939174,4.879219315,Rural,Heavy,31.30461389,32.62993562,6.370809125,1043.046952,193.9735728,0.7447978285,0.1421328009,0.02496731255,0.03169683262,Medium
Bus,Petrol,0.9019747689,1,62473,96.86946996,2.784806052,City,Moderate,9.519459245,15.42350088,9.71475219,1001.642334,185.5424275,0.2881197542,0.1466105316,0.04322695616,0.01972134203,Medium
Bus,Petrol,4.291113646,19,109015,107.6307289,4.445052595,Highway,Heavy,18.76733612,14.61458574,9.274330192,984.0661944,89.94502894,1.22065626,0.1323765014,0.01953862452,0.06552669992,Low
Truck,Petrol,3.520422379,3,88215,94.55020313,2.850426548,City,Heavy,17.57977362,39.37285701,14.28810375,979.2138704,277.8768238,1.091690024,0.1879649863,0.04407245865,0.08562007236,Medium
Car,Petrol,5.472922427,0,241495,101.8198822,0.9495792649,City,Moderate,19.25834112,22.51763155,12.5112215,971.6099112,238.057842,1.692943864,0.1118483014,0.0967002335,0.03554877785,Medium
Bus,Petrol,1.654841959,6,3687,12.22569935,4.873112698,City,Free flow,-6.524678627,42.6920804,18.05539969,1046.236771,94.52197297,0.2955765707,0.02082026224,0.09366616736,0.03717870216,Low
Truck,Diesel,4.98136808,22,180207,110.8877612,4.426675052,Highway,Moderate,5.123682281,71.88857039,3.613128684,1010.293832,388.2075495,1.325976327,0.1173819178,0.06069053871,0.09181476332,High
Motorcycle,Diesel,4.918197275,25,73400,74.91608747,2.356368392,Highway,Moderate,-6.675973026,88.81597653,8.641618903,980.3523286,79.88511835,1.278799445,0.1314839144,0.06744907832,0.01817541198,Low
Bus,Hybrid,1.461342184,10,159645,104.3061039,1.215289459,City,Moderate,14.00804876,11.01665314,8.001912178,1024.511339,115.2662863,1.99036926,0.07474906098,0.04168954395,0.01824901957,Low
Motorcycle,Hybrid,2.872507966,25,266410,82.1324117,1.113348081,Highway,Free flow,35.10493402,76.84082494,2.250369872,978.9274913,257.3139821,0.7233066135,0.09982756759,0.02894170942,0.07935646227,Medium
Car,Hybrid,1.684793734,9,37713,24.22172023,4.030102136,Rural,Free flow,9.458809166,10.34802845,3.296552699,1000.383774,210.9902138,0.1847283841,0.1563936182,0.0350270578,0.03256345603,Medium
Motorcycle,Petrol,2.124546602,0,22068,73.1466122,0.3455930573,Rural,Moderate,29.1224877,37.94342723,6.732612155,952.5976271,173.9817976,0.8813280872,0.1465798367,0.0171328468,0.05779615324,Medium
Car,Diesel,2.168880109,10,90236,10.91354877,3.190301907,Highway,Moderate,4.362317947,99.65480723,14.69604652,1034.657032,303.7672334,0.9824231897,0.04374562503,0.0500702566,0.0512066224,High
Bus,Diesel,3.692429249,23,139438,83.48676363,3.200674618,City,Free flow,32.8132886,6.867773756,3.003224622,1045.655198,285.9305804,0.8010089375,0.05520980992,0.01767950504,0.05995736742,Medium
Truck,Petrol,2.939336845,9,69384,49.08013693,0.9122727386,Highway,Free flow,10.97515544,2.288103323,5.306368145,1036.575534,244.5865768,1.29788627,0.1184228985,0.0435164958,0.01768814383,Medium
Motorcycle,Electric,5.728210581,13,30472,18.20798077,3.524561842,Rural,Moderate,7.760870783,33.36486668,13.52840656,967.1113722,399.2811751,0.6051065571,0.08416963028,0.0865951409,0.04416754901,High
Truck,Petrol,1.457124738,13,134528,117.5075779,3.527031446,City,Free flow,24.87398023,95.11208291,11.93308068,1032.527137,274.1739152,0.4479688286,0.1525930775,0.0451787276,0.06762792243,Medium
Bus,Hybrid,5.863199101,6,215750,108.1301309,1.750154337,City,Free flow,15.63786411,2.003839454,2.087877252,984.7007049,490.4581959,0.9602601684,0.02924590114,0.04919631069,0.03014322671,High
Motorcycle,Electric,1.999320929,22,143103,107.2252456,2.416879564,Rural,Heavy,6.866002237,22.27115132,18.87410087,1043.628169,410.8153389,1.48122673,0.07186324767,0.05742616373,0.02352376436,High
Motorcycle,Electric,4.818944469,10,85675,94.65843676,4.163817756,Highway,Heavy,-7.095388526,60.31623913,2.960578516,979.9077897,97.90221703,1.793790333,0.07985270585,0.03829284047,0.04950993247,Low
Car,Hybrid,2.562643616,21,151098,83.03773502,2.615766367,Highway,Free flow,-1.668033809,23.37533444,1.22814397,958.9400791,173.2874897,1.361036249,0.0918250259,0.01739627853,0.09492869908,Medium
Truck,Hybrid,1.544023256,27,40887,78.60953764,3.090785505,City,Moderate,28.61618586,5.380761381,6.085068468,1035.292048,291.1447065,0.8169820338,0.1556022048,0.07854088997,0.09536131708,Medium
Bus,Electric,5.261023763,3,159849,12.73126052,2.063848252,City,Free flow,36.03658538,5.244470416,0.5293509434,961.6646527,260.9997616,1.518592755,0.0135129315,0.03170066158,0.08649744629,Medium
Bus,Electric,2.406076676,26,132732,108.0679482,0.7479954458,Rural,Heavy,-1.558085761,55.91593434,0.6144757955,1004.143508,71.14180583,0.4588254641,0.03747473078,0.02307469392,0.03318793599,Low
Motorcycle,Hybrid,4.226048102,23,289295,105.7354076,4.990333158,Highway,Heavy,18.47206108,56.18939097,11.57464391,987.5947896,287.6677157,1.528798505,0.11472561,0.01786591001,0.07243430633,Medium
Motorcycle,Hybrid,3.745507162,1,286757,89.74231518,2.657682601,Rural,Moderate,-8.291315303,70.64738171,17.85901534,1025.685422,322.4103938,1.013702683,0.1024854392,0.07122405139,0.09658090061,High
Bus,Hybrid,3.253132809,6,65266,111.2777951,1.682232307,Highway,Heavy,4.542172862,13.17411316,8.050887898,1024.889954,258.5145983,0.6145330012,0.1907802828,0.01154569736,0.07116013882,Medium
Bus,Electric,3.378261258,18,209816,66.37001417,3.56893663,Highway,Heavy,12.43939795,49.98516929,6.042849719,1027.61375,439.7601522,1.415293951,0.0206108944,0.06340772444,0.06500861981,High
Motorcycle,Petrol,4.607637153,13,109020,53.71708017,3.104108833,Highway,Free flow,26.79389336,60.09491682,18.29254509,956.3282131,300.4653924,0.8911876636,0.06633774127,0.04135686095,0.02055356446,High
Motorcycle,Diesel,1.256419153,18,176849,116.1536883,1.164541401,Highway,Moderate,-7.794607327,22.23758584,1.229226022,1035.837534,403.9052876,1.278120096,0.1577944041,0.05561560289,0.07733872172,High
Motorcycle,Diesel,4.274539442,29,30702,55.69574254,4.384627497,Highway,Moderate,29.06153255,54.73426718,9.46625162,996.6329759,314.0706256,1.360967631,0.1926591508,0.09166429758,0.07908274602,High
Car,Hybrid,5.458222927,6,219450,76.95893293,0.3545146846,Highway,Moderate,0.1323882153,70.82383419,5.052046823,971.9184191,459.1883416,0.847095232,0.1989057705,0.01006654027,0.02540718654,High
Truck,Diesel,1.100498625,11,124188,44.76745762,3.028491259,Rural,Free flow,27.97658855,99.08406292,7.634222974,979.8895814,146.3845757,1.973359065,0.06542222758,0.06716768251,0.04586754857,Low
Truck,Electric,1.531397364,2,77263,76.35914712,2.389442457,Highway,Free flow,21.27354059,59.6422705,8.215878433,1040.274231,424.256149,0.9683714922,0.1231747263,0.09043504726,0.06110742382,High
Truck,Petrol,4.526486071,14,259751,86.41187948,1.590992069,Highway,Heavy,6.978791846,86.11907969,10.90275242,950.599314,251.5958251,1.969802123,0.191974037,0.03199599009,0.03229727442,Medium
Bus,Electric,3.073864571,4,112225,74.95866303,4.131900641,Highway,Moderate,26.18757404,83.36727495,9.065019123,1030.172211,363.9088801,0.546892032,0.1956787535,0.02047496944,0.09845866727,High
Bus,Hybrid,2.898452828,7,61804,61.74755295,3.281385371,Rural,Heavy,1.816129191,94.02668976,19.76098859,1042.392958,304.7477557,0.4172253743,0.03238546451,0.04505658928,0.02499777171,High
Truck,Electric,1.5122265,13,92340,36.01329572,3.797497484,Highway,Moderate,0.9863979508,72.3055597,0.510223805,975.0054696,98.9844812,1.298614133,0.07734322983,0.09560565048,0.09684509834,Low
Car,Hybrid,3.435204212,28,275165,77.26148114,2.073293713,City,Moderate,-6.912762091,21.31004134,15.15317736,1032.200252,246.4640273,1.139393451,0.149388774,0.06252399244,0.02487291388,Medium
Motorcycle,Electric,1.458035618,3,117611,109.0114674,4.711991657,City,Moderate,9.653858691,29.80911277,1.019906164,966.1089938,353.2453245,1.126606319,0.1162128325,0.09523246657,0.05454560775,High
Car,Electric,3.278426373,6,44001,0.8295109404,1.723617114,Highway,Free flow,-5.114668445,78.46849636,8.621405923,951.6225216,454.2817563,1.990552996,0.1194618089,0.03432835271,0.09884174595,High
Bus,Electric,4.770799555,6,150164,16.07148329,2.655224622,City,Heavy,10.97504527,52.08227472,4.036936948,1010.457433,148.3066975,0.1020297409,0.0918082994,0.07491616055,0.02755614302,Low
Bus,Hybrid,2.142974661,17,106726,14.37277902,4.668250559,Highway,Heavy,-9.509821196,25.1308647,18.90604601,1014.620278,209.832033,0.9616701482,0.1704144305,0.03476904743,0.07638328652,Medium
Car,Electric,3.300088075,13,182974,110.7846363,0.4159447894,City,Heavy,-2.245832642,65.66703398,14.44980786,965.0142307,212.273527,0.6831499061,0.02225298366,0.0564378556,0.05593007215,Medium
Truck,Petrol,5.958483041,7,277883,79.52972268,0.5440521858,Rural,Heavy,36.61859703,90.65359014,9.256943247,1001.246754,285.9634284,0.9130808562,0.05355407163,0.09139422098,0.04798222601,Medium
Truck,Petrol,4.370582201,25,13699,114.2145728,4.970938832,City,Free flow,29.77809081,35.76898588,19.04484235,988.5491656,438.3523695,1.882504441,0.1435956875,0.01793793097,0.04749401747,High
Car,Diesel,5.175055211,11,133876,69.93759279,4.856955785,Highway,Free flow,1.808179537,59.6244864,14.42589241,957.6258139,227.9867339,1.636205598,0.1656732124,0.03664185557,0.06017682702,Medium
Bus,Diesel,2.957207554,9,181065,55.40794766,3.858508029,City,Heavy,25.91460035,58.15005309,19.03880758,1000.774228,116.0636492,0.483144884,0.1944254349,0.04191554002,0.07901902234,Low
Motorcycle,Electric,4.7928768,13,38343,95.08114942,2.42094138,Highway,Heavy,23.42408955,12.69746701,14.09149745,1008.513658,277.949301,1.438061572,0.06625880505,0.01526139096,0.0393444375,Medium
Truck,Hybrid,1.010647699,8,253270,19.3130721,2.530304243,Rural,Free flow,-1.153719298,9.024498911,1.554216203,971.7172058,66.95071696,1.201304433,0.05186288229,0.03133024442,0.0996211175,Low
Car,Petrol,1.439138149,5,108985,45.76057396,1.286064368,Highway,Moderate,8.552926351,88.94267696,12.3261074,1023.977964,205.0055537,0.8753809884,0.05909549471,0.01566842973,0.0916202778,Medium
Motorcycle,Petrol,1.855967083,29,186629,55.95290886,2.163655181,Highway,Free flow,35.68528713,93.35368915,19.60699411,957.2601445,281.4044933,0.7497260888,0.05737266168,0.03649295588,0.05424262295,Medium
Car,Hybrid,2.890150008,4,176946,35.81500734,2.156746889,Highway,Heavy,26.93589416,90.42417882,4.283642009,1005.099518,282.9567648,1.236984025,0.1005781148,0.01250526189,0.05812482823,Medium
Truck,Petrol,5.197873367,0,130025,44.55427349,0.1804500946,Rural,Free flow,28.01745982,39.66547944,15.85479368,980.3390215,418.7837298,0.9911784392,0.06390879533,0.01347784012,0.07516656781,High
Truck,Diesel,2.600583464,0,118222,9.372622431,2.26579104,Highway,Heavy,18.19430169,28.76200917,3.692641284,993.6073075,410.503947,1.144486114,0.03645390428,0.03114351689,0.03651399596,High
Motorcycle,Petrol,4.204030206,24,31586,23.75803073,2.398972043,Highway,Moderate,23.27698994,94.21722774,9.044743691,1039.347353,177.1847651,1.568646271,0.02019757259,0.04409070578,0.05489522284,Medium
Car,Diesel,4.488434333,29,57009,40.25960644,3.328915871,Highway,Moderate,15.43692381,88.28023685,1.693274421,1016.995425,185.470173,1.937322265,0.0586075357,0.04584846434,0.04095225414,Medium
Truck,Hybrid,3.848148241,19,607,95.50685199,2.582264567,Rural,Free flow,27.04469017,81.98173408,6.811722861,964.8878591,491.7491167,0.8806147248,0.1653276776,0.04157862531,0.04825586385,High
Bus,Hybrid,2.657658234,16,228237,21.89968258,4.308414662,Highway,Moderate,26.63638227,33.41850012,15.52452964,1038.630602,226.1684875,0.9103947264,0.1704611711,0.05622484332,0.08218538402,Medium
Truck,Hybrid,3.800677377,10,299530,41.59684488,1.837809126,Rural,Heavy,-8.445840621,63.87426113,0.905360959,987.2833489,114.2709729,1.697255767,0.1222982523,0.09219469882,0.05560506176,Low
Truck,Electric,2.579781083,25,113872,7.790434584,2.048587956,Rural,Moderate,21.58871963,75.04202758,6.40393271,984.1284526,345.6224191,0.3466892682,0.08518561471,0.0512143104,0.08512242142,High
Bus,Hybrid,1.23614344,11,226316,66.85252138,2.857412568,Rural,Moderate,21.49068319,57.61542963,12.5950463,1000.153642,159.5817626,1.62159086,0.06062513804,0.01899515711,0.02733447178,Medium
Bus,Petrol,5.962580687,2,114235,73.35010658,1.013613623,Highway,Moderate,-6.63400172,60.20043333,18.97114843,970.5293993,321.5237819,0.8432313911,0.01749339834,0.07135504067,0.06970941894,High
Truck,Diesel,1.461348759,5,141295,103.8619756,1.967490428,Rural,Heavy,10.51906326,75.66877829,4.9070354,1041.423599,419.5757668,0.8887757959,0.1981718431,0.0959958192,0.08756787548,High
Car,Hybrid,1.176211596,29,285087,98.29391982,3.430837359,City,Heavy,34.93945618,76.68279816,3.463000193,996.7889029,128.1467239,0.6635440814,0.08252575895,0.02759728178,0.026807866,Low
Car,Petrol,5.368359896,10,87051,34.24535456,2.059043696,City,Heavy,37.67194124,23.99486654,4.073412611,989.38227,253.2353152,0.3331686971,0.08085517136,0.02742595563,0.05316154308,Medium
Truck,Petrol,2.369540237,28,111541,16.4344427,4.53308255,City,Free flow,29.11054739,39.06747192,4.736174737,967.0967753,222.3270515,1.516033272,0.08551323741,0.03262103886,0.09149815336,Medium
Bus,Hybrid,4.181544265,12,244084,18.72998187,3.076502605,Rural,Moderate,-2.426440551,78.11844216,12.7664311,1030.268145,499.7241739,1.807754183,0.1575954022,0.01443847289,0.09564539576,High
Motorcycle,Hybrid,2.510829794,10,206120,116.2756732,0.7688387496,Rural,Moderate,8.735997839,26.14475078,19.97335704,1045.283556,370.2345857,1.053970021,0.1350928309,0.0825465821,0.07880144881,High
Bus,Petrol,2.835562208,7,167727,80.78709768,2.437221705,Highway,Heavy,-0.8723325391,91.5593966,10.47182562,1036.959261,87.06587657,0.4643852095,0.189217012,0.0442913254,0.06923767713,Low
Bus,Petrol,2.162987454,28,230706,5.108494536,3.823893728,Rural,Moderate,22.60680681,83.8893275,5.42861562,966.1496963,152.8683302,0.6892434959,0.02416781854,0.07971374052,0.02562663931,Medium
Motorcycle,Petrol,2.58382883,9,74158,16.41351061,3.216725827,Highway,Moderate,28.65722257,89.54562059,14.93919542,1025.161548,120.7670128,0.2603341438,0.1925646737,0.06635350502,0.09786572826,Low
Car,Petrol,2.935642083,1,122207,58.29600781,4.426317868,Highway,Free flow,34.18828593,29.72999188,3.165032812,970.4163846,56.85112645,1.678057643,0.1220065299,0.02009838291,0.01141375731,Low
Bus,Electric,4.546163559,23,102987,24.93945652,3.749914483,Highway,Moderate,33.03242377,10.51170104,0.6002834609,953.8834393,192.1331719,1.089359062,0.1865923603,0.05912000762,0.05857608446,Medium
Motorcycle,Hybrid,3.45998821,13,60461,96.4390782,0.308068863,Highway,Heavy,-5.039503617,10.05906304,12.10529938,998.4471717,196.005714,1.959505424,0.1551499562,0.07446036695,0.02678258233,Medium
Motorcycle,Electric,5.706539129,28,18658,68.78605411,0.5625632462,City,Free flow,-3.716299651,55.59075397,4.205911085,1017.038061,155.7470333,1.567550007,0.1974021573,0.01437187656,0.0951311047,Medium
Motorcycle,Hybrid,1.017778048,15,122211,73.51586493,3.248743494,Rural,Moderate,35.48359065,30.55904407,7.984745036,962.4287563,298.8959796,1.479741196,0.05046798522,0.04789199326,0.06951503966,Medium
Bus,Hybrid,3.415955278,16,298277,55.53906577,1.192039793,City,Heavy,32.1892216,26.35216835,4.622732799,1010.551896,148.3025415,0.9321958684,0.1089280828,0.08290858254,0.08904590399,Low
Car,Diesel,3.837968902,10,214255,30.72753305,2.939174513,City,Heavy,13.01890825,22.2405394,18.36123466,1034.36455,473.4794768,0.7626695797,0.1883385615,0.09842766247,0.04895355285,High
Bus,Diesel,5.585024328,1,282764,70.72843358,3.96108796,Rural,Free flow,11.50260459,56.20976105,6.759772833,970.9010447,379.6079922,0.624302797,0.03612690011,0.07283270652,0.0764186206,High
Truck,Petrol,1.055624323,23,160747,86.03640554,2.884657939,Highway,Moderate,17.63998374,54.80952317,8.981469766,992.778938,104.6302967,1.978192789,0.1582059222,0.03787881871,0.07338960576,Low
Truck,Hybrid,3.782197842,22,198273,44.51376932,2.07744285,City,Moderate,19.83179249,42.23126795,4.696859511,999.8800727,170.9874827,0.5384297016,0.1836516332,0.03527006581,0.08756432722,Medium
Car,Petrol,5.238875628,4,860,60.59323567,3.231351556,Highway,Moderate,2.710828022,13.84400352,1.697020232,1033.121175,492.0971155,0.3788045831,0.08123826685,0.06279162698,0.01394045086,High
Car,Hybrid,2.058024186,28,115532,100.7620765,0.7180972214,City,Free flow,10.18708817,92.87948068,10.25113237,1027.137661,140.0833252,0.9947483032,0.09418182577,0.09399723686,0.05838894336,Low
Motorcycle,Diesel,5.356720212,15,289762,17.84181142,3.616039978,City,Free flow,20.98464821,42.79359623,17.37446538,1026.932764,102.6307357,1.084154897,0.1680903091,0.03050667685,0.07790267937,Low
Truck,Hybrid,0.8990257282,15,290060,65.42693031,3.485125569,Highway,Free flow,0.3133693035,12.36422949,7.033632966,1017.903834,154.542935,0.4370872788,0.1176184365,0.03076143883,0.09851322426,Medium
Bus,Diesel,4.608764071,25,208289,41.80951942,2.572016825,Rural,Free flow,39.94166188,3.707893916,15.61937209,1011.778915,371.2353582,0.7644663677,0.1009162674,0.05613077171,0.07363008538,High
Truck,Petrol,5.65218875,1,22878,84.33537099,1.394067475,City,Heavy,4.146972615,15.25932984,0.6522464661,1000.888752,283.0427894,0.6558689787,0.06207303677,0.06181325818,0.06381251055,Medium
Truck,Petrol,4.217427841,15,76960,2.257229179,3.987818933,Highway,Free flow,17.6207639,29.71262318,4.710172916,986.9618649,80.40407113,1.508801352,0.1118621275,0.09431676117,0.05632765258,Low
Bus,Diesel,3.082952069,24,38554,80.45679598,2.552751516,City,Free flow,17.70797969,63.00935228,2.629906541,1001.322761,212.8033169,1.027791168,0.08141616907,0.03907736221,0.03854801698,Medium
Motorcycle,Hybrid,1.033381286,4,157868,12.34772808,0.2958845293,Rural,Heavy,12.57426142,97.09356703,8.057647956,1035.371975,88.97923152,1.576840852,0.09951399096,0.04849137847,0.0222446099,Low
Car,Petrol,5.584591829,7,123448,7.772130359,4.593062759,City,Heavy,2.077172834,27.2067676,17.88665857,1007.058854,180.8072143,0.2747862813,0.1715221979,0.04212020457,0.09302410333,Medium
Motorcycle,Electric,3.245540358,28,224094,86.95479612,3.838582182,Rural,Free flow,18.26765362,78.98042718,7.47023861,1048.560586,126.9330573,0.7005314418,0.170660231,0.07602991351,0.02662605535,Low
Motorcycle,Electric,0.9507830705,19,284728,76.84105835,2.924025738,Highway,Free flow,-5.449279232,91.1386338,12.06647258,964.2533186,149.2584753,0.6667554388,0.01398917874,0.04202215517,0.07467361549,Low
Truck,Petrol,4.387069571,13,11598,107.3923117,2.184127586,Highway,Moderate,9.346305667,39.15725751,17.96284239,994.1154806,400.1732286,0.9709126678,0.1137129125,0.04917945113,0.08103667815,High
Car,Petrol,3.305553719,24,204933,62.3585947,4.79949849,Highway,Free flow,1.212609751,25.32735939,7.195731023,970.0280486,402.5738177,0.8657047862,0.1906389264,0.04281949017,0.08725939453,High
Truck,Electric,1.446595651,9,134802,63.60293106,3.875102871,Rural,Moderate,-3.791111302,49.10668996,7.315112512,986.5099908,379.5872282,0.5959834334,0.09474592443,0.01251243328,0.03873089605,High
Car,Electric,1.914213408,22,11684,84.84214027,2.674965336,Highway,Heavy,36.27414654,89.67120982,1.759660816,1028.976437,359.7120073,1.65400086,0.0309776125,0.05877921187,0.08971513232,High
Bus,Petrol,1.135351538,1,165635,38.80770916,3.265769476,Rural,Free flow,24.99714575,1.098186814,6.98099303,1032.477446,160.3243302,1.822754742,0.01214331451,0.0454797392,0.05558904545,Medium
Bus,Electric,3.786326406,2,73723,4.429494651,1.403752009,Rural,Free flow,-1.558555883,48.66314769,14.92319763,953.1719117,248.3304451,1.572660542,0.08754985148,0.02165020127,0.02587251163,Medium
Motorcycle,Electric,4.034553292,29,61320,27.60549909,0.9785797137,Rural,Heavy,37.46979303,75.75952619,16.89258757,1045.336958,257.0206542,1.430969876,0.1766163127,0.06405886584,0.01927273022,Medium
Truck,Electric,3.429859951,17,294768,28.56160943,1.366597737,City,Moderate,0.7996054074,60.11304292,14.45501031,1037.187198,290.6861332,1.21896898,0.1796171551,0.07204137358,0.01827887844,Medium
